الجهة الرئيسية,تاريخ الإنشاء,اسم المنافسة,قيمة الترسية بالريال
وزارة البلديات والإسكان,"24 March, 2025",توريد مكاتب لبلدية أحد المسارحة ,49772.0
وزارة البلديات والإسكان,"24 March, 2025",تنفيذ أعمال تركيب انترلوك في شري,96600.0
وزارة البلديات والإسكان,"24 March, 2025",صيانة الجزيرة الوسطية في طريق الملك عبدالعزيز بمحافظة الخرج,97750.0
وزارة الصحة,"24 March, 2025",إقامة معايدة عيد الفطر المبارك لعام 1446هـ لمنسوبي تجمع جدة الصحي الثاني,42607.5
وزارة البلديات والإسكان,"24 March, 2025",           توريد مجسمات لعيد الفطر المبارك ,89240.0
وزارة البيئة والمياه والزراعة,"24 March, 2025",توريد بطاقات ذاكرة تخزين بشعار الهيئة الجديد,8970.0
وزارة التعليم,"24 March, 2025",توريد قطع غيار لقسم التشغيل والصيانة بمستشفى الملك فهد الجامعي بالخبر رقم:58779,98900.0
وزارة البلديات والإسكان,"24 March, 2025",صيانة عدد من مضخات الحريق لبلدية محافظة عيون الجواء ,93150.0
وزارة التعليم,"24 March, 2025",توريد طفايات حريق لمباني المجمعات السكنية رقم1 و 2 لقسم التشغيل والصيانة بمستشفى الملك فهد الجامعي بالخبر رقم:58321,15467.5
دارة الملك عبدالعزيز,"24 March, 2025",توريد وتركيب أثاث مكتبي لدارة الملك عبدالعزيز,62818.75
وزارة الطاقة والصناعة والثروة المعدنية,"24 March, 2025",توريد قرص متنقل SSD ,55200.0
وزارة البلديات والإسكان,"24 March, 2025",توريد منافذ كهربائية لساحة الاحتفالات لبلدية محافظة الخفجي,97819.0
صندوق التنمية العقارية,"24 March, 2025",مشروع تحليل الأثر الاقتصادي لصندوق التنمية العقارية,3450000.0
البيئة والمياه والزراعة,"24 March, 2025",طلب توفير رصيد للرسائل النصية الإرشادية للمزارعين,82972.5
وزارة البلديات والإسكان,"24 March, 2025", تنظيم احتفالات عيد الفطر المبارك لعام 1446 هـ لبلدية جلاجل,98798.8
وزارة الصحة,"24 March, 2025",منافسة نقل عينات  المياه من مستشفى وادي الدواسر العام الى المختبر الاقليمي بمدينة الرياض,22770.0
وزارة الصحة,"24 March, 2025",تكريم المتمزين في مستشفى وادي الدواسر العام  والمراكز الصحية,54740.0
وزارة الصحة,"24 March, 2025",عقد الاشراف على مشروع تأهيل وتجهيز مستشفى نمره,232944.0
وزارة البلديات والإسكان,"24 March, 2025",صيانة معدات وقطع غيار لقسم الحركة والصيانة ,50059.5
وزارة البلديات والإسكان,"24 March, 2025",عمل صيانة وتأمين قطع غيار  لوسائط النقل الخفيف لقسم الحركة والصيانة بالبلدية,50358.5
البيئة والمياه والزراعة,"24 March, 2025",صيانة مضخات وصمامات العقد الرابع  في المرحلة الثانية ب لمنظومة انتاج مياه البحر المحلاة بالجبيل ,96600.0
وزارة البلديات والإسكان,"24 March, 2025",عكس الهوية الجدية على مواقع التابعة للبلدية ,64975.0
وزارة التجارة ,"24 March, 2025",استضافة اجتماعات اللجان العربية ,110400.0
وزارة التعليم,"24 March, 2025",تنظيم و إقامة ملتقى التوظيف 2025م بكلية هندسة وعلوم الحاسب,81420.0
وزارة البلديات والإسكان,"24 March, 2025",توريد قطع غيار وسائط النقل ,99964.9
وزارة البلديات والإسكان,"24 March, 2025",توريد بنزين 91 للسيارات البلدية,299700.0
وزارة البلديات والإسكان,"24 March, 2025",توريد ديزل للمعدات والات وأجهزة البلدية,299975.0
وزارة البلديات والإسكان,"24 March, 2025",تجهيز ممشى البلدية للاحتفال بمناسبة عيد الفطر المبارك لعام 1446هـ ببلدية محافظة الكامل,99998.25
وزارة البلديات والإسكان,"24 March, 2025",تجديد خدمة تم المرور            ,8459.11
وزارة البلديات والإسكان,"24 March, 2025",تجديد خدمة مقيم          ,6440.0
وزارة البلديات والإسكان,"24 March, 2025",صيانة مجسمات في بلدية الفوارة,98990.0
مجمع الملك عبدالعزيز للمكتبات الوقفية,"24 March, 2025",عملية تأمين احتياج لإقامة احتفال عيد الفطر المبارك بمقر مجمع الملك عبدالعزيز للمكتبات الوقفية ,8500.81
وزارة البلديات والإسكان,"24 March, 2025",توريد زيوت لسيارات الركوب ومعدات البلدية ,499350.0
وزارة البلديات والإسكان,"24 March, 2025",تأمين وطباعة بنرات لبلدية محافظة رأس تنورة ,96468.9
وزارة البلديات والإسكان,"24 March, 2025",توريد أحبار لبلدية محافظة رأس تنورة ,95864.0
وزارة البلديات والإسكان,"24 March, 2025",تأمين وطباعة بنرات مع فريمات حديد لبلدية محافظة رأس تنورة ,98325.0
وزارة البلديات والإسكان,"24 March, 2025",تجديد خدمة مقيم لمدة سنة لبلدية محافظة الزلفي,10177.5
وزارة البلديات والإسكان,"24 March, 2025",احتفالات عيد الفطر المبارك للعام 1446,49795.0
وزارة البلديات والإسكان,"24 March, 2025",تجهيزات للاحتفال بعيد الفطر المبارك,80269.77
وزارة البلديات والإسكان,"24 March, 2025",توريد زهور لبلدية قيا ,46000.0
وزارة البلديات والإسكان,"24 March, 2025",توريد عيون قطط مضيئة لبلدية قيا ,0.0
وزارة البلديات والإسكان,"24 March, 2025",صيانة وتجهيز ساحات بمواد ترابية لبلدية محافظة دومة الجندل,98900.0
وزارة البلديات والإسكان,"24 March, 2025",توريد مجسمات زينة للمحافل والاعياد بقرية ابن شريم,59340.0
وزارة البلديات والإسكان,"24 March, 2025",صيانة واستبدال القطع اللازمة  للمركبات التابعة لبلدية عسفان,86825.0
وزارة البلديات والإسكان,"24 March, 2025",صيانة وتكسيه الحاجز الخرساني المتهالك في الجزر الوسطية لبلدية محافظة الخفجي,98325.0
وزارة البلديات والإسكان,"25 March, 2025",توريد لوحة وحديد مجلفن لبلدية الفوارة,81500.0
وزارة البلديات والإسكان,"25 March, 2025",توريد حجر لماع لبلدية الفوارة,97778.75
وزارة البلديات والإسكان,"25 March, 2025",إحتفالات عيد الفطر المبارك  لوكالة الخدمات الإدارية بأمانة منطقة المدينة المنورة لعام 1446هـ,35115.25
وزارة البلديات والإسكان,"25 March, 2025",تجديد الاشتراك في برنامج (تـم) المروري لبلدية محافظة الخفجي,9545.0
وزارة البلديات والإسكان,"25 March, 2025",صيانة بعض  الهياكل المعدنية والبنرات لبعض الطرق الرئيسة والفرعية ,0.0
وزارة البلديات والإسكان,"25 March, 2025",عملية حفل عيد الفطر المبارك لعام 1446هـ ,99400.0
هيئة تطوير منطقة حائل,"25 March, 2025",تدريب وتطوير منسوبي الهيئة للعام 2025 م,2760000.0
وزارة البيئة والمياه والزراعة,"25 March, 2025",تجهيز وتنفيذ جناح الهيئة بمعرض أسبوع البيئة,98900.0
وزارة الموارد البشرية والتنمية الاجتماعية,"25 March, 2025",مشروع تأمين سكن وفد المملكة المشارك في مؤتمر العمل العربي الدورة 51,143200.0
الهيئة العامة للطيران المدني,"25 March, 2025",مشاركة الهيئة في مؤتمر الايكاو الرفيع المستوى للتسهيلات قطر ,98900.0
