الجهة الرئيسية,تاريخ الإنشاء,اسم المنافسة,قيمة الترسية بالريال 
المؤسسة العامة للموانئ,"12 February, 2025",متطلبات السلامة ادارة الامن الصناعي ,86200.0
وزارة الصحة,"12 February, 2025",ON-SITE SUPPORT CONSULTANT SERVICES: MINIMUM NUMBER OF 1 ONSITE ORACLE E-BUSINESS SUITE SENIOR DEVELOPER,99985.6
وزارة البلديات والإسكان,"12 February, 2025",تأمين قطع  غيار لزوم ادارة التشغيل وصيانة المعدات رقم السيارة (1406-1415-1240-1393-1412),14122.0
وزارة البلديات والإسكان,"12 February, 2025",صيانة وتهيئة مركز غرفة المراقبة لبلدية شري,75089.83
وزارة البلديات والإسكان,"12 February, 2025",صيانة اجهزة الحاسب الالي والشبكات لبلدية محافظة الخرمة,0.0
وزارة التعليم,"12 February, 2025",توريد قناع وجهة جهاز محاكاة تدريب طلاب طب الأسنان,27025.0
وزارة البلديات والإسكان,"12 February, 2025",تأمين قطع غيار لزوم ادارة التشغيل وصيانة المعدات واستهلاكي رقم السيارة (1306),16501.35
وزارة التعليم,"12 February, 2025",تأمين أقفال إلكترونية لزوم كلية الحاسب ,89882.74
وزارة التعليم,"12 February, 2025",صيانة الالات بالادارة العامة للشؤون المالية ,96255.0
وزارة التعليم,"12 February, 2025",تأمين برنامج التصحيح  الإلكتروني لزوم كلية العلوم الطبية التطبيقية ,21850.0
هيئة تطوير المنطقة الشرقية,"12 February, 2025",إنشاء اسبيانات وتحليل البيانات ,99704.99
وزارة التعليم,"12 February, 2025",تأثيث غرف بمركز المؤتمرات لزوم الادارة العامة للمرافق والاسكان ,99943.05
وزارة التعليم,"12 February, 2025",تقديم خدمات استشارية واحترافية لتفعيل وتشغيل سيسكو لزوم المدينة الطبية ,49450.0
وزارة التعليم,"12 February, 2025",مراجعة وتطوير وتحديث أدلة ولوائح الجامعة طبقا لمعايير الجودة المرحلة الاولى لزوم عمادة ضمان الجودة والاعتماد ,98992.0
وزارة التعليم,"12 February, 2025",توريد تنفيذ مصدات خراسانية لمواقف كليتي الشريعة واللغات والعلوم الانسانية لزوم الادارة العامة للتشغيل والصيانة,94875.0
المؤسسة العامة للموانئ,"12 February, 2025",تنفيذ أعمال الرفع المساحي لأرض الهيئة العامة للموانئ ,5750.0
وزارة التعليم,"12 February, 2025",تجديد الاشتراك في برنامج lippincott  التعليمي والتدريبي لهيئة  التمريض في المستشفى الجامعي ,79810.0
وزارة المالية,"12 February, 2025",فحص المعادن الثمينة وتثمينها,2522.94
وزارة الصحة,"12 February, 2025",الحملة الأولى لإدارة تجربة المستفيد لعام 2025 ( اعرف حقك),469510.5
وزارة الاتصالات وتقنية المعلومات,"12 February, 2025",الدعم الفني لمنصة إدارة المشاريع | عنان,99774.0
وزارة البلديات والإسكان,"12 February, 2025",صيانة وإصلاح معدات البلدية,0.0
وزارة البلديات والإسكان,"12 February, 2025",الصيانة والنظافة المباشرة (صيانة وتوريد دهانات طرق),98670.0
وزارة البلديات والإسكان,"12 February, 2025",توريد وتركيب غطاس ارتوازي ,18860.0
هيئة تطوير منطقة عسير,"12 February, 2025",مشروع دراسة لتشغيل والصيانة والامن والسلامة والصحة المهنية والبيئية لهيئة تطوير منطقة عسير ,99498.0
وزارة التعليم,"12 February, 2025",بشأن شراء قطع غيار لاجهزة والالات والمعدات والمضخات وصيانتها ,69993.6
وزارة البلديات والإسكان,"12 February, 2025",صيانة سور ملعب المقيطع ببلدية عسفان,198196.75
وزارة البلديات والإسكان,"12 February, 2025",طلبات يوم التأسيس لعام 2025م للبلدية وتكون حسب الموصفات المطلوبة.,87400.0
وزارة البلديات والإسكان,"12 February, 2025",تامين عدد مليون رسالة SMS,38525.0
وزارة البلديات والإسكان,"12 February, 2025",مبادرات حائل الأجمل المستدامة.,4725925.0
وزارة البلديات والإسكان,"12 February, 2025",فعاليات الاحتفال بيوم  التأسيس بحوطة سدير لعام 2025,61985.0
وزارة البلديات والإسكان,"12 February, 2025",صيانة مجسمات موقع حفل يوم التأسيس بمحافظة رياض الخبراء,96000.0
وزارة التعليم,"12 February, 2025",استئجار تجهيزات لمشاركة الجامعة في منتدى الاحساء لعام 2025,29509.0
وزارة الصحة,"12 February, 2025",تأمين إحتياجات قسم التثقيف الصحي لعام 2025م لمستشفى العيون التخصصي بالظهران,0.0
وزارة الصحة,"12 February, 2025",حفل تخرج البرامج الصحية بتجمع المدينة المنورة الصحي ,430445.0
وزارة الإعلام,"12 February, 2025",برنامج الكاش في الطريق الموسم الثالث,7677975.0
وزارة الصحة,"12 February, 2025",توريد أغطية حماية متكاملة وأقلام لأجهزة لوحية,30912.0
وزارة البلديات والإسكان,"12 February, 2025",توريد مجسمات جمالية لبلدية الخرج,305727.5
وزارة الإعلام,"12 February, 2025",إنتاج برنامج طويق الموسم الثالث  ,7350018.0
وزارة البلديات والإسكان,"12 February, 2025",تجهيز وتنفيذ واقامة احتفال يوم التأسيس 2025 م ,99762.5
وزارة البلديات والإسكان,"12 February, 2025",توفير بنرات مضيئة واوراق ومطبوعات خاصة بيوم التأسيس 2025م ,99647.5
وزارة البلديات والإسكان,"12 February, 2025",صيانة واستبدال الاثاث المكتبي ,99475.0
وزارة البلديات والإسكان,"12 February, 2025",صيانة اللوحات الإعلانية لبلدية أضم,89930.0
وزارة البلديات والإسكان,"12 February, 2025",صيانة لوحات يوم التأسيس لبلدية أضم,59731.0
وزارة الصحة,"12 February, 2025",منافسة تنظيم فعاليات لفرع وزارة الصحية بالمدينة المنورة,97750.0
وزارة البلديات والإسكان,"12 February, 2025",صيانة وتأهيل ملعب الطائرة ,99958.0
وزارة الإعلام,"12 February, 2025",صيانة المصاعد بالأبراج الإعلامية بالمشاعر المقدسة ( برج عرفات - برج جبل الرحمة - برج مزدلفة - برج منى ) لموسم حج 1446ه,19550.0
وزارة البلديات والإسكان,"12 February, 2025",عملية تنفيذ بيارة لمبنى وكالة الخدمات الإدارية,56988.55
وزارة الإعلام,"12 February, 2025",توريد بطاريات وحدات الطاقة الغير منقطعة لمحطة كهرباء الإذاعة,88338.4
وزارة البلديات والإسكان,"12 February, 2025",صيانة وتدعيم المصدات الترابية لحماية القرى من السيول,99394.5
وزارة البلديات والإسكان,"12 February, 2025",صيانة ودهان أعمدة الانارة والمحولات بعين دار الجديدة,0.0
وزارة البلديات والإسكان,"12 February, 2025",صيانة الاشكال الجمالية لشهر رمضان المبارك ببلدية أبو عريش,99015.0
وزارة البلديات والإسكان,"12 February, 2025",صيانة وتاهيل جهاز السيرفر الرئيسي في بلدية عسفان,98325.0
